CustomerID,Id khách hàng,Company(Đơn vị),City(Thành phố),Province(Tỉnh),Province Code(Mã vùng),District(Quận Huyện),District Code(Mã Quận Huyện),Ward(Phường Xã),Ward Code(Mã Phường Xã),Country(Quốc gia),Country Code(Mã quốc gia),Zip,Accepts Marketing(Nhận quảng cáo),Tags,Note(Ghi chú),Giới tính,Ngày sinh,Total Spent(Tổng chi tiêu),Total Orders(Tổng đơn hàng)
KH09214,17484432,,,,,,,,,,,,no,,,female,,0,0
KH09215,17484433,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09216,17484434,,,,,,,,,,,,no,,,female,,0,0
KH09217,17484435,,,,,,,,,,,,no,,,other,,0,0
KH09218,17484436,,,,,,,,,,,,no,,,male,,0,0
KH09219,17484437,,,,,,,,,,,,no,,,male,,0,0
KH09220,17484438,,,,,,,,,,,,no,,,male,,0,0
KH09221,17484439,,,,,,,,,,,,no,,,male,,0,0
KH09222,17484440,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09223,17484441,,,,,,,,,,,,no,,,male,,0,0
KH09224,17484442,,,,,,,,,Vietnam,VN,,no,,,female,,7150000,1
KH09225,17484443,,Bình Dương,Bình Dương,10.0,,,,,Vietnam,VN,,no,,,male,,0,0
KH09226,17484444,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09227,17484445,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09228,17484446,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09229,17484447,,,,,,,,,,,,no,,,other,,0,0
KH09230,17484448,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09231,17484449,,,,,,,,,,,,no,,,male,,0,0
KH09232,17484450,,,,,,,,,,,,no,,,other,,0,0
KH09233,17484451,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09234,17484452,,,,,,,,,,,,no,,,other,,0,0
KH09235,17484453,,,,,,,,,,,,no,,,other,,0,0
KH09236,17484454,,,,,,,,,,,,no,,,other,,980000,2
KH09237,17484455,,,,,,,,,,,,no,,,other,,0,0
KH09238,17484456,,,,,,,,,,,,no,,,male,,0,0
KH09239,17484457,,,,,,,,,,,,no,,,female,,0,0
KH09240,17484458,,,,,,,,,,,,no,,,male,,0,0
KH09241,17484459,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09242,17484460,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09243,17484461,,,,,,,,,,,,no,,,female,,0,0
KH09244,17484462,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09245,17484463,,,,,,,,,,,,no,,,other,,0,0
KH09246,17484464,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09247,17484465,,,,,,,,,,,,no,,,other,,0,0
KH09248,17484466,,,,,,,,,,,,no,,,other,,0,0
KH09249,17484467,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09250,17484468,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09251,17484469,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09252,17484470,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09253,17484471,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09254,17484472,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09255,17484473,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09256,17484474,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09257,17484475,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09258,17484476,,,,,,,,,,,,no,,,other,,0,0
KH09259,17484477,,,,,,,,,,,,no,,,female,,0,0
KH09260,17484478,,,,,,,,,Vietnam,VN,,no,,,male,,2040000,3
KH09261,17484479,,,,,,,,,,,,no,,,male,,4446800,4
KH09262,17484480,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09263,17484481,,,,,,,,,Vietnam,VN,,no,,,male,,44930000,9
KH09264,17484482,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09265,17484483,,,,,,,,,,,,no,,,other,,0,0
KH09266,17484484,,,,,,,,,,,,no,,,male,,0,0
KH09267,17484485,,,,,,,,,,,,no,,,other,,0,0
KH09268,17484486,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09269,17484487,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09270,17484488,,,,,,,,,Vietnam,VN,,no,,,female,,2330000,2
KH09271,17484489,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09272,17484490,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09273,17484491,,,,,,,,,,,,no,,,female,,0,0
KH09274,17484492,,,,,,,,,,,,no,,,male,,0,0
KH09275,17484493,,,,,,,,,,,,no,,,other,,0,0
KH09276,17484494,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09277,17484495,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09278,17484496,,,,,,,,,,,,no,,,male,,0,0
KH09279,17484497,,Bình Phước,Bình Phước,12.0,,,,,Vietnam,VN,,no,,,other,,0,0
KH09280,17484498,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09281,17484499,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09282,17484500,,,,,,,,,,,,no,,,other,,0,0
KH09283,17484501,,,,,,,,,,,,no,,,male,,0,0
KH09284,17484502,,,,,,,,,,,,no,,,male,,0,0
KH09285,17484503,,,,,,,,,,,,no,,,female,,0,0
KH09286,17484504,,,,,,,,,,,,no,,,female,,0,0
KH09287,17484505,,,,,,,,,,,,no,,,other,,0,0
KH09288,17484506,,,,,,,,,,,,no,,,male,,0,0
KH09289,17484507,,,,,,,,,,,,no,,,male,,0,0
KH09290,17484508,,,,,,,,,,,,no,,,male,,550000,1
KH09291,17484509,,,,,,,,,,,,no,,,male,,5995000,1
KH09292,17484510,,,,,,,,,,,,no,,,female,,0,0
KH09293,17484511,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09294,17484512,,,,,,,,,,,,no,,,female,,0,0
KH09295,17484513,,,,,,,,,,,,no,,,other,,0,0
KH09296,17484514,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09297,17484515,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09298,17484516,,,,,,,,,,,,no,,,female,,0,0
KH09299,17484517,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09300,17484518,,,,,,,,,,,,no,,,other,,0,0
KH09301,17484519,,,,,,,,,,,,no,,,other,,0,0
KH09302,17484520,,,,,,,,,,,,no,,,male,,0,0
KH09303,17484521,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 5,34.0,Phường 3,9413.0,Vietnam,VN,,no,,,male,,1315000,1
KH09304,17484522,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09305,17484523,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09306,17484524,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09307,17484525,,,,,,,,,,,,no,,,male,,0,0
KH09308,17484526,,,,,,,,,,,,no,,,male,,0,0
KH09309,17484527,,,,,,,,,,,,no,,,female,,0,0
KH09310,17484528,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09311,17484529,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09312,17484530,,,,,,,,,,,,no,,,other,,0,0
KH09313,17484531,,,,,,,,,,,,no,,,other,,0,0
KH09314,17484532,,,,,,,,,,,,no,,,male,,0,0
KH09315,17484533,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09316,17484534,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09317,17484535,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09318,17484536,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09319,17484537,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09320,17484538,,,,,,,,,,,,no,,,other,,0,0
KH09321,17484539,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09322,17484540,,,,,,,,,,,,no,,,other,,0,0
KH09323,17484541,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09324,17484542,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09325,17484543,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09326,17484544,,,,,,,,,,,,no,,,female,,0,0
KH09327,17484545,,,,,,,,,,,,no,,,female,,2899000,1
KH09328,17484546,,,,,,,,,,,,no,,,other,,0,0
KH09329,17484547,,,,,,,,,,,,no,,,other,,0,0
KH09330,17484548,,,,,,,,,,,,no,,,male,,0,0
KH09331,17484549,,,,,,,,,,,,no,,,male,,0,0
KH09332,17484550,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09333,17484551,,,,,,,,,,,,no,,,female,,0,0
KH09334,17484552,,,,,,,,,,,,no,,,other,,0,0
KH09335,17484553,,,,,,,,,,,,no,,,female,,0,0
KH09336,17484554,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09337,17484555,,,,,,,,,,,,no,,,male,,0,0
KH09338,17484556,,,,,,,,,,,,no,,,other,,0,0
KH09339,17484557,,,,,,,,,,,,no,,,male,,0,0
KH09340,17484558,,,,,,,,,,,,no,,,other,,0,0
KH09341,17484559,,,,,,,,,,,,no,,,other,,0,0
KH09342,17484560,,,,,,,,,,,,no,,,other,,0,0
KH09343,17484561,,,,,,,,,,,,no,,,female,,0,0
KH09344,17484562,,,,,,,,,,,,no,,,other,,0,0
KH09345,17484563,,,,,,,,,,,,no,,,other,,0,0
KH09346,17484564,,,,,,,,,,,,no,,,female,,0,0
KH09347,17484565,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09348,17484566,,,,,,,,,,,,no,,,other,,0,0
KH09349,17484567,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09350,17484568,,,,,,,,,,,,no,,,other,,0,0
KH09351,17484569,,,,,,,,,,,,no,,,other,,0,0
KH09352,17484570,,,,,,,,,,,,no,,,other,,2464000,1
KH09353,17484571,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09354,17484572,,,,,,,,,,,,no,,,female,,0,0
KH09355,17484573,,,,,,,,,,,,no,,,female,,0,0
KH09356,17484574,,,,,,,,,,,,no,,,other,,0,0
KH09357,17484575,,,,,,,,,,,,no,,,other,,0,0
KH09358,17484576,,,,,,,,,,,,no,,,male,,0,0
KH09359,17484577,,,,,,,,,,,,no,,,other,,0,0
KH09360,17484578,,,,,,,,,,,,no,,,male,,0,0
KH09361,17484579,,,,,,,,,,,,no,,,other,,0,0
KH09362,17484580,,,,,,,,,,,,no,,,other,,0,0
KH09363,17484581,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09364,17484582,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09365,17484583,,,,,,,,,,,,no,,,other,,0,0
KH09366,17484584,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09367,17484585,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09368,17484586,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09369,17484587,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09370,17484588,,,,,,,,,,,,no,,,other,,0,0
KH09371,17484589,,,,,,,,,,,,no,,,other,,0,0
KH09372,17484590,,,,,,,,,,,,no,,,other,,0,0
KH09373,17484591,,,,,,,,,,,,no,,,other,,0,0
KH09374,17484592,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09375,17484593,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09376,17484594,,,,,,,,,,,,no,,,male,,0,0
KH09377,17484595,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09378,17484596,,,,,,,,,,,,no,,,other,,0,0
KH09379,17484597,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09380,17484598,,,,,,,,,,,,no,,,other,,1250000,1
KH09381,17484599,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09382,17484600,,,,,,,,,,,,no,,,other,,0,0
KH09383,17484601,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09384,17484602,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09385,17484603,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09386,17484604,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09387,17484605,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09388,17484606,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09389,17484607,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09390,17484608,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09391,17484609,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09392,17484610,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09393,17484611,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Phú Nhuận,46.0,Phường 7,9328.0,Vietnam,VN,,no,sapo_social,,male,,7365000,3
KH09394,17484612,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09395,17484613,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09396,17484614,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09397,17484615,,,,,,,,,,,,no,,,other,,0,0
KH09398,17484616,,,,,,,,,,,,no,,,other,,0,0
KH09399,17484617,,,,,,,,,,,,no,,,other,,0,0
KH09400,17484618,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09401,17484619,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09402,17484620,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09403,17484621,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09404,17484622,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09405,17484623,,,,,,,,,,,,no,,,other,,0,0
KH09406,17484624,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09407,17484625,,,,,,,,,,,,no,,,male,,0,0
KH09408,17484626,,,,,,,,,,,,no,,,male,,0,0
KH09409,17484627,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09410,17484628,,,,,,,,,,,,no,,,male,,0,0
KH09411,17484629,,,,,,,,,,,,no,,,other,,0,0
KH09412,17484630,,,,,,,,,,,,no,,,other,,0,0
KH09413,17484631,,,,,,,,,,,,no,,,male,,0,0
KH09414,17484632,,,,,,,,,,,,no,,,other,,0,0
KH09415,17484633,,,,,,,,,,,,no,,,female,,0,0
KH09416,17484634,,,,,,,,,,,,no,,,other,,0,0
KH09417,17484635,,,,,,,,,,,,no,,,other,,0,0
KH09418,17484636,,,,,,,,,,,,no,,,male,,0,0
KH09419,17484637,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09420,17484638,,,,,,,,,,,,no,,,other,,0,0
KH09421,17484639,,,,,,,,,,,,no,,,female,,0,0
KH09422,17484640,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09423,17484641,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09424,17484642,,,,,,,,,Vietnam,VN,,no,,,female,,13860000,1
KH09425,17484643,,,,,,,,,,,,no,,,male,,0,0
KH09426,17484644,,,,,,,,,,,,no,,,other,,0,0
KH09427,17484645,,,,,,,,,,,,no,,,female,,0,0
KH09428,17484646,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09429,17484647,,,,,,,,,,,,no,,,other,,0,0
KH09430,17484648,,,,,,,,,Vietnam,VN,,no,,,male,,4120000,2
KH09431,17484649,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09432,17484650,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09433,17484651,,,,,,,,,,,,no,,,male,,0,0
KH09434,17484652,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09435,17484653,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09436,17484654,,,,,,,,,,,,no,,,male,,0,0
KH09437,17484655,,,,,,,,,,,,no,,,other,,0,0
KH09438,17484656,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09439,17484657,,,,,,,,,,,,no,,,other,,0,0
KH09440,17484658,,,,,,,,,,,,no,,,other,,0,0
KH09441,17484659,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09442,17484660,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09443,17484661,,,,,,,,,Vietnam,VN,,no,,,other,,11348000,1
KH09444,17484662,,,,,,,,,,,,no,,,other,,0,0
KH09445,17484663,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09446,17484664,,,,,,,,,,,,no,,,other,,0,0
KH09447,17484665,,,,,,,,,,,,no,,,other,,0,0
KH09448,17484666,,,,,,,,,,,,no,,,male,,0,0
KH09449,17484667,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09450,17484668,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09451,17484669,,,,,,,,,,,,no,,,other,,0,0
KH09452,17484670,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09453,17484671,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09454,17484672,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09455,17484673,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09456,17484674,,,,,,,,,,,,no,,,female,,0,0
KH09457,17484675,,,,,,,,,,,,no,,,other,,0,0
KH09458,17484676,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09459,17484677,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09460,17484678,,,,,,,,,,,,no,,,male,,0,0
KH09461,17484679,,,,,,,,,,,,no,,,male,,0,0
KH09462,17484680,,,,,,,,,,,,no,,,female,,0,0
KH09463,17484681,,,,,,,,,,,,no,,,other,,0,0
KH09464,17484682,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09465,17484683,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09466,17484684,,,,,,,,,,,,no,,,male,,0,0
KH09467,17484685,,,,,,,,,,,,no,,,female,,0,0
KH09468,17484686,,,,,,,,,,,,no,,,other,,0,0
KH09469,17484687,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09470,17484688,,,,,,,,,,,,no,,,other,,1885000,3
KH09471,17484689,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09472,17484690,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09473,17484691,,,,,,,,,,,,no,,,other,,0,0
KH09474,17484692,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09475,17484693,,,,,,,,,,,,no,,,other,,0,0
KH09476,17484694,,,,,,,,,,,,no,,,male,,0,0
KH09477,17484695,,,,,,,,,,,,no,,,female,,2100000,1
KH09478,17484696,,,,,,,,,,,,no,,,other,,0,0
KH09479,17484697,,,,,,,,,,,,no,,,female,,0,0
KH09480,17484698,,,,,,,,,,,,no,,,female,,0,0
KH09481,17484699,,,,,,,,,,,,no,,,other,,0,0
KH09482,17484700,,,,,,,,,,,,no,,,male,,0,0
KH09483,17484701,,,,,,,,,,,,no,,,other,,0,0
KH09484,17484702,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09485,17484703,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09486,17484704,,,,,,,,,,,,no,,,male,,0,0
KH09487,17484705,,,,,,,,,,,,no,,,other,,0,0
KH09488,17484706,,,,,,,,,,,,no,,,male,,0,0
KH09489,17484707,,,,,,,,,,,,no,,,other,,0,0
KH09490,17484708,,,,,,,,,,,,no,,,female,,0,0
KH09491,17484709,,,,,,,,,,,,no,,,male,,0,0
KH09492,17484710,,,,,,,,,,,,no,,,female,,0,0
KH09493,17484711,,,,,,,,,,,,no,,,male,,0,0
KH09494,17484712,,,,,,,,,,,,no,,,male,,0,0
KH09495,17484713,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09496,17484714,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09497,17484715,,,,,,,,,,,,no,,,other,,0,0
KH09498,17484716,,,,,,,,,,,,no,,,male,,0,0
KH09499,17484717,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09500,17484718,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09501,17484719,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09502,17484720,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09503,17484721,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09504,17484722,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Gò Vấp,42.0,Phường 14,9269.0,Vietnam,VN,,no,sapo_social,,male,,3425000,4
KH09505,17484723,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09506,17484724,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09507,17484725,,,,,,,,,,,,no,,,female,,0,0
KH09508,17484726,,,,,,,,,,,,no,,,other,,0,0
KH09509,17484727,,,,,,,,,,,,no,,,male,,0,0
KH09510,17484728,,,,,,,,,,,,no,,,other,,0,0
KH09511,17484729,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09512,17484730,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09513,17484731,,,,,,,,,,,,no,,,male,,0,0
KH09514,17484732,,,,,,,,,,,,no,,,other,,0,0
KH09515,17484733,,,,,,,,,,,,no,,,other,,0,0
KH09516,17484734,,,,,,,,,,,,no,,,female,,0,0
KH09517,17484735,,,,,,,,,,,,no,,,female,,0,0
KH09518,17484736,,,,,,,,,,,,no,,,other,,2920000,3
KH09519,17484737,,,,,,,,,,,,no,,,other,,0,0
KH09520,17484738,,,,,,,,,,,,no,,,other,,0,0
KH09521,17484739,,,,,,,,,,,,no,,,other,,0,0
KH09522,17484740,,,,,,,,,,,,no,,,male,,0,0
KH09523,17484741,,,,,,,,,,,,no,,,other,,0,0
KH09524,17484742,,,,,,,,,,,,no,,,male,,0,0
KH09525,17484743,,,,,,,,,,,,no,,,male,,0,0
KH09526,17484744,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09527,17484745,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09528,17484746,,,,,,,,,,,,no,,,male,,0,0
KH09529,17484747,,,,,,,,,,,,no,,,other,,0,0
KH09530,17484748,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09531,17484749,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09532,17484750,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09533,17484751,,,,,,,,,,,,no,,,male,,0,0
KH09534,17484752,,,,,,,,,,,,no,,,other,,0,0
KH09535,17484753,,,,,,,,,,,,no,,,male,,0,0
KH09536,17484754,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09537,17484755,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09538,17484756,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09539,17484757,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09540,17484758,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09541,17484759,,,,,,,,,,,,no,,,other,,0,0
KH09542,17484760,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09543,17484761,,,,,,,,,Vietnam,VN,,no,,,male,,6350000,1
KH09544,17484762,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09545,17484763,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09546,17484764,,,,,,,,,,,,no,,,male,,0,0
KH09547,17484765,,,,,,,,,,,,no,,,other,,0,0
KH09548,17484766,,,,,,,,,,,,no,,,other,,0,0
KH09549,17484767,,,,,,,,,,,,no,,,other,,0,0
KH09550,17484768,,,,,,,,,,,,no,,,other,,0,0
KH09551,17484769,,,,,,,,,,,,no,,,other,,0,0
KH09552,17484770,,,,,,,,,,,,no,,,other,,0,0
KH09553,17484771,,,,,,,,,,,,no,,,female,,0,0
KH09554,17484772,,,,,,,,,,,,no,,,male,,0,0
KH09555,17484773,,,,,,,,,,,,no,,,other,,0,0
KH09556,17484774,,,,,,,,,,,,no,,,female,,0,0
KH09557,17484775,,,,,,,,,,,,no,,,other,,0,0
KH09558,17484776,,,,,,,,,,,,no,,,other,,0,0
KH09559,17484777,,,,,,,,,,,,no,,,other,,0,0
KH09560,17484778,,,,,,,,,,,,no,,,other,,0,0
KH09561,17484779,,,,,,,,,,,,no,,,other,,0,0
KH09562,17484780,,,,,,,,,,,,no,,,male,,0,0
KH09563,17484781,,,,,,,,,,,,no,,,other,,0,0
KH09564,17484782,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09565,17484783,,,,,,,,,,,,no,,,other,,0,0
KH09566,17484784,,,,,,,,,,,,no,,,other,,0,0
KH09567,17484785,,,,,,,,,,,,no,,,other,,0,0
KH09568,17484786,,,,,,,,,,,,no,,,female,,0,0
KH09569,17484787,,,,,,,,,,,,no,,,female,,0,0
KH09570,17484788,,,,,,,,,,,,no,,,other,,0,0
KH09571,17484789,,,,,,,,,,,,no,,,other,,0,0
KH09572,17484790,,,,,,,,,,,,no,,,other,,0,0
KH09573,17484791,,,,,,,,,,,,no,,,male,,0,0
KH09574,17484792,,,,,,,,,,,,no,,,other,,0,0
KH09575,17484793,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09576,17484794,,,,,,,,,,,,no,,,other,,0,0
KH09577,17484795,,,,,,,,,,,,no,,,other,,0,0
KH09578,17484796,,,,,,,,,,,,no,,,other,,0,0
KH09579,17484797,,,,,,,,,,,,no,,,other,,0,0
KH09580,17484798,,,,,,,,,,,,no,,,other,,0,0
KH09581,17484799,,,,,,,,,,,,no,,,other,,0,0
KH09582,17484800,,,,,,,,,,,,no,,,other,,0,0
KH09583,17484801,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09584,17484802,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09585,17484803,,,,,,,,,,,,no,,,other,,875000,2
KH09586,17484804,,,,,,,,,,,,no,,,other,,0,0
KH09587,17484805,,,,,,,,,,,,no,,,other,,1400000,1
KH09588,17484806,,,,,,,,,,,,no,,,other,,0,1
KH09589,17484807,,,,,,,,,,,,no,,,other,,0,0
KH09590,17484808,,,,,,,,,Vietnam,VN,,no,,,male,,3075000,2
KH09591,17484809,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH09592,17484810,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09593,17484811,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09594,17484812,,,,,,,,,,,,no,,,male,,0,0
KH09595,17484813,,,,,,,,,,,,no,,,other,,4400000,1
KH09596,17484814,,,,,,,,,,,,no,,,other,,0,0
KH09597,17484815,,,,,,,,,,,,no,,,other,,0,0
KH09598,17484816,,,,,,,,,,,,no,,,other,,0,0
KH09599,17484817,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH09600,17484818,,,,,,,,,,,,no,,,male,,0,0
KH09601,17484819,,,,,,,,,,,,no,,,male,,0,0
KH09602,17484820,,,,,,,,,,,,no,,,other,,0,0
KH09603,17484821,,,,,,,,,,,,no,,,other,,0,0
KH09604,17484822,,,,,,,,,,,,no,,,other,,0,0
KH09605,17484823,,,,,,,,,,,,no,,,other,,0,0
KH09606,17484824,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09607,17484825,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09608,17484826,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09609,17484827,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH09610,17484828,,,,,,,,,,,,no,,,female,,0,0
KH09611,17484829,,,,,,,,,,,,no,,,male,,1720000,1
KH09612,17484830,,,,,,,,,,,,no,,,male,,15300000,2
KH09613,17484831,,,,,,,,,,,,no,,,female,,0,0
